self_BFI_1,self_BFI_2,self_BFI_3,self_BFI_4,self_BFI_5,self_BFI_6,self_BFI_7,self_BFI_8,self_BFI_9,self_BFI_10,self_BFI_11,self_BFI_12,self_BFI_13,self_BFI_14,self_BFI_15,self_BFI_16,self_BFI_17,self_BFI_18,self_BFI_19,self_BFI_20,self_BFI_21,self_BFI_22,self_BFI_23,self_BFI_24,self_BFI_25,self_BFI_26,self_BFI_27,self_BFI_28,self_BFI_29,self_BFI_30,self_BFI_31,self_BFI_32,self_BFI_33,self_BFI_34,self_BFI_35,self_BFI_36,self_BFI_37,self_BFI_38,self_BFI_39,self_BFI_40,self_BFI_41,self_BFI_42,self_BFI_43,self_BFI_44,self_BFI_45,self_BFI_46,self_BFI_47,self_BFI_48,self_BFI_49,self_BFI_50,self_BFI_51,self_BFI_52,self_BFI_53,self_BFI_54,self_BFI_55,self_BFI_56,self_BFI_57,self_BFI_58,self_BFI_59,self_BFI_60,self_condition,self_Part_ID,self_BRF_1_1,self_BRF_2_1,self_BRF_3,self_BRF_4,self_BRF_4_1,self_BRF_4_2,self_BRF_5,self_BRF_6,self_IR_1,self_IR_2,self_IR_3,self_IR_4,self_IR_5,self_IR_6,self_IR_7,self_IR_8,self_IR_9,self_IR_10,self_IR_11,self_IR_12,self_MIRW_1,self_MIRW_2,self_V_Q1,self_DB_1,self_DB_2,self_DB_3,self_DB_4,self_DB_5,self_DB_6,self_GLTEQ_1,self_GLTEQ_2,self_GLTEQ_3,self_RB_1,self_RB_2,self_RB_3,self_RB_4,self_RB_5,self_RB_2_1,self_RB_2_2,self_RB_3.1,self_RB_4.1,self_PATH_1.1_1,self_PATH_1.1_2,self_PATH_1.1_3,self_PATH_1.1_4,self_PATH_1.1_5,self_PATH_1.1_6,self_PATH_1.1_7,self_PATH_1.1_8,self_PATH_1.1_9,self_PATH_1.1_10,self_CA_1.7.1_1,self_CA_1.7.1_2,self_CA_1.7.1_3,self_CA_1.7.1_4,self_CA_1.7.1_5,self_CA_1.7.1_6,self_CA_1.7.1_7,self_CA_8,self_D_1,self_D_2,self_D_3,self_D_3_7_TEXT,self_D_4,self_D_5,self_D_6,self_D_7_1,self_peer.rating,self_ext_total,self_agr_total,self_con_total,self_neu_total,self_ope_total
2,4,3,2,NA,2,3,3,3,4,4,2,4,2,3,3,4,3,4,4,2,3,2,3,2,4,3,3,4,2,4,NA,4,2,4,2,4,4,4,2,4,3,3,4,2,5,1,4,2,3,4,3,4,3,3,2,4,3,4,3,O,2877,4,4,1,2,60,,1,1,1,1,5,5,5,5,4,4,6,6,4,4,165,55,0,3,3,3,1,2,2,4,3,2,2 bottles of wine and some beer,not really,once,no,yes,1,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,20,2,NA,China,Chinese,13,3,0,38,34,40,37,32
3,3,3,3,3,3,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,2,3,3,4,3,2,4,4,4,3,2,2,3,4,4,3,3,3,3,3,3,3,E,2023,5,3,0,2,65,,0,1,1,1,5,5,5,5,5,5,5,5,2,2,172,59,0,1,1,1,1,1,1,0,3,0,No,No,No,No,No,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,21,2,NA,China,Mandarin,15,3,0,37,43,37,33,35
2,4,2,4,2,3,4,2,2,3,3,3,2,3,3,3,4,3,3,3,3,4,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,2,3,3,I,2025,4,4,1,2,70,,0,2,1,1,3,1,3,1,5,1,6,1,2,1,185,90,1,2,2,2,2,2,1,0,3,4,2,1,0,0,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,27,2,NA,canda,English,15,4,0,36,40,31,36,35
1,5,4,5,3,1,5,2,5,4,4,3,4,4,3,1,5,4,4,4,1,3,1,1,4,2,3,3,4,3,1,4,4,5,4,1,3,3,4,4,3,1,3,5,4,1,1,3,5,5,1,5,3,4,5,4,3,4,5,3,IS,2024,2,2,1,2,53,,0,2,1,1,5,5,5,2,5,1,6,1,2,3,157 cm,90 kg,0,2,4,2,1,4,3,0,5,5,2,0,0,0,0,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,23,6,NA,Canada,English ,18,5,0,21,41,38,51,46
3,4,4,4,2,3,5,2,3,4,4,3,5,3,4,3,4,2,4,3,4,4,2,2,3,4,4,4,4,4,3,4,2,4,4,4,5,4,2,4,4,2,5,2,4,3,4,3,4,1,4,5,5,3,3,4,3,2,3,4,E,1998,6,5,0,1,,95,5,2,1,1,5,5,5,6,4,4,6,5,6,5,173,145,4,2,1,2,1,1,1,2,2,1,8,2,0,0,0,1,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,1,18,1,NA,Canada,English,12,5,0,43,47,40,38,40
2,5,3,4,3,3,4,2,4,3,2,3,2,3,2,2,4,3,4,3,2,2,3,1,2,NA,3,3,4,2,3,3,3,4,3,2,4,2,4,2,3,3,2,3,3,2,4,2,3,3,4,NA,3,4,3,3,3,4,3,2,IS,2018,6,4,2,2,72.7,,1,2,1,1,3,7,5,5,3,4,4,5,3,4,163,48.6,0,1,1,1,1,2,1,0,0,0,2,no,no,no,no,1,1,5,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,23,2,NA,china,Chinese,16,4,0,28,38,32,41,31
5,5,2,4,4,5,5,2,2,4,5,4,5,4,3,5,5,5,4,5,5,2,2,1,5,3,5,3,4,4,5,5,4,4,5,3,5,5,3,5,4,4,5,2,4,5,5,5,4,4,5,5,5,2,4,4,4,NA,3,2,O,1843,7,6,2,2,83,,0,2,1,1,3,2,3,6,2,5,2,6,3,4,170,80,2,1,1,1,1,2,1,3,3,1,3,0,0,0,0,2,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,1,28,1,NA,Canada,English,18,5,0,54,54,43,37,49
2,4,3,4,4,2,4,3,4,4,3,3,3,2,4,2,4,3,4,2,3,3,2,3,5,4,4,4,2,3,2,4,3,5,2,NA,4,3,3,5,3,2,3,3,3,2,4,3,4,2,3,4,4,3,2,3,3,5,2,3,I,1756,6,5,0,2,77,,0,2,1,1,7,7,5,3,4,4,5,5,6,4,170,60,20,3,1,2,1,4,2,5,5,10,0,0,1,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,19,7,Sri Lankan ,The Netherlands ,English ,13,5,0,29,43,39,39,39
NA,4,4,5,4,2,5,1,4,4,3,3,3,4,3,3,4,4,4,3,2,5,1,2,3,2,4,3,5,4,2,3,3,5,4,3,5,2,4,5,3,2,5,4,4,3,5,5,3,2,2,5,3,4,2,2,2,2,4,3,I,2022,6,4,2,2,67,,65,1,1,1,3,3,5,4,4,4,5,5,4,4,163,65,0,2,1,1,1,1,1,1,3,3,1,1,10,0,0,35,6,4,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,3,2,22,7,middle eastern,france,french,17,5,0,27,47,36,48,41
2,4,3,3,4,3,4,4,4,3,3,2,4,3,3,2,4,3,4,4,2,4,3,2,3,3,4,4,3,4,1,3,3,4,4,2,4,3,3,4,2,2,2,4,4,2,4,4,3,4,3,4,4,4,3,3,4,4,3,3,IS,8654,6,5,1,2,81,,0,2,1,1,4,4,5,5,3,4,5,5,3,1,181,90,30,2,1,1,1,2,1,2,2,2,0,0,0,0,0,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,26,1,NA,Canada,English,14,5,0,28,43,41,40,43
2,4,2,2,2,4,4,1,2,5,2,4,4,2,3,2,4,4,4,4,2,4,1,2,5,3,4,2,2,2,2,3,2,2,4,4,4,1,4,4,2,2,3,1,4,2,2,2,4,2,4,4,4,4,4,2,2,2,2,2,O,2030,5,5,1 or 2,2,65,,0,2,1,1,3,3,5,5,5,5,6,6,3,3,176,56,0,1,2,1,2,1,1,more than 15 minutes,more than 2 hours,more than 1 hours,0,0,0,0,0,0,0,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,20,2,NA,China,Mandarin,14,3,0,31,41,28,31,41
4,4,4,3,4,3,4,2,2,4,4,3,5,4,2,3,4,4,4,4,3,4,3,3,4,2,4,3,4,5,2,4,4,4,4,4,4,4,4,5,4,2,4,1,5,4,5,4,4,5,4,4,3,3,4,4,3,4,3,3,E,2009,6,5,0,2,72.7,,1,1,1,1,7,7,5,5,4,3,4,4,5,6,177,57,0,3,2,1,1,1,1,0,0,5,0,0,0,0,0,0,0,NA,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,3,2,18,7,South Asian,Pakistan,English,13,5,0,41,45,44,39,49
2,3,4,3,4,3,4,2,3,4,3,2,3,3,3,3,4,3,4,3,3,2,2,3,3,3,4,4,2,4,2,4,4,3,4,3,3,3,3,3,2,3,2,4,4,2,4,4,4,4,3,4,4,3,4,3,4,4,2,4,IS,2036,6,5,1,2,81,,0,2,1,1,4,4,5,5,4,5,5,5,3,1,180,90,30,2,1,1,1,2,1,2,2,2,0,0,0,0,0,1,1,1,2,2,2,2,1,2,2,2,NA,2,1,2,2,2,2,1,1,2,2,1,26,1,NA,Canada,English,14,4,0,32,41,39,37,44
4,4,2,1,4,4,5,4,1,5,5,3,3,1,5,3,4,3,3,4,5,5,4,1,4,4,5,2,1,5,4,5,3,1,4,5,5,3,1,5,5,4,4,1,5,4,4,5,1,4,5,5,5,1,5,5,4,2,3,5,I,2042,8,5,4,2,70,,3,1,1,1,3,3,5,4,4,5,5,5,2,2,171,75,10,2,3,3,1,1,1,2,2,3,20,4,20,0,0,10,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,3,1,22,1,NA,United States,English,17,5,0,53,53,40,16,55
3,4,3,3,4,4,5,2,3,5,2,3,4,4,4,2,3,4,4,3,3,3,1,3,4,3,4,4,4,4,2,4,3,5,4,4,4,1,4,4,2,4,4,2,2,2,3,NA,4,1,3,4,3,4,4,3,3,3,4,3,E,2039,7,6,4,2,61,,5,2,1,1,6,6,6,5,5,5,6,6,5,5,180.34,85.3,2,3,1,2,1,4,4,2,3,1,20,5,23,0,1,3,3,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,21,7,middle eastern,iran,english,15,5,0,33,44,32,44,42
3,4,3,3,2,3,3,3,2,4,2,2,4,4,3,2,2,4,3,4,4,2,3,3,3,2,3,2,2,3,4,3,4,4,4,3,4,3,3,3,3,3,4,2,3,4,2,2,2,3,2,4,4,3,3,4,3,3,4,3,O,3495,5,3,2,1,,85%,2,1,1,1,3,3,5,5,3,3,4,3,4,4,167cm,56kg,3,1,1,1,1,1,1,Jogging,Bicycling,Bowling,Beer and Soju,yes,no,no,no,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,22,2,NA,South Korea,Korean,13,3,0,36,35,39,35,38
3,3,2,4,3,2,5,2,3,4,3,3,3,2,3,3,3,2,3,4,3,3,2,3,4,3,4,2,2,3,3,4,2,3,4,3,4,3,4,4,3,3,4,4,3,3,4,3,3,3,3,4,3,4,4,3,3,4,3,3,E,2019,5,4,0,2,92,,4,2,1,1,7,7,5,5,5,NA,6,5,4,5,180,67,0,2,1,1,2,1,1,5,0,3,Yes,Yes,Yes,No,No,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,19,7,South East Asian,Indonesia,English,14,5,0,35,43,32,38,42
3,5,4,3,4,2,5,4,3,4,4,3,4,3,4,4,5,4,2,5,3,5,4,2,5,4,4,5,3,4,3,4,4,3,4,3,5,3,3,5,3,5,2,5,5,3,5,4,2,4,3,4,5,2,5,4,5,5,3,5,IS,1986,7,6,4,2,87,,2,1,1,1,3,3,4,4,5,5,6,6,1,1,176,not sure probably around 59,0,1,3,2,1,1,1,4,2,7,11,10,5,0,0,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,4,2,21,1,NA,Canada,English,15,5,0,39,55,48,34,54
3,4,3,4,5,2,5,2,2,4,3,3,4,2,4,3,5,4,3,5,3,4,1,2,5,1,5,4,2,4,3,4,2,5,5,2,5,2,3,3,2,5,4,2,5,3,5,3,3,4,2,5,2,2,5,3,5,5,4,4,I,2033,7,5,0,2,80,,1,1,1,1,5,5,2,2,4,4,5,4,3,3,164,73,12,1,1,2,1,2,2,0,0,3,3,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,21,2,NA,Canada,English,16,5,0,30,55,36,34,53
5,5,3,5,2,3,5,2,2,5,5,2,5,5,3,5,5,4,5,5,4,4,1,3,4,3,4,2,4,4,2,5,4,5,5,3,2,2,4,5,5,2,4,4,4,5,5,4,1,5,4,4,3,5,4,5,5,1,5,4,O,1833,9,6,0,2,65,,03-Feb,2,1,1,4,4,4,4,3,3,4,4,4,4,154.94,51,200,4,1,3,1,1,1,0,1,3,1,0,0,0,0,2,0,5,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,3,2,21,2,NA,Canada,English,14,3,0,49,48,35,48,50
5,2,5,1,5,1,5,1,3,5,5,5,4,3,3,3,4,3,3,4,2,4,4,1,2,4,4,2,1,5,5,4,1,1,5,5,5,3,1,2,2,2,5,1,4,4,5,4,2,4,2,5,5,1,2,5,5,5,5,5,O,1982,8,6,0,2,67,,3,2,1,1,3,3,4,4,3,3,3,3,3,3,160,50,7,3,1,1,1,1,1,nope,nope,1,4,nope,nope,nope,nope,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,21,2,NA,China,Chinese,3,3,0,43,50,42,23,46
3,5,4,2,4,3,5,2,1,3,4,3,3,2,3,3,5,4,3,3,3,4,3,2,3,3,5,4,2,3,2,5,4,3,3,3,5,3,3,4,4,4,1,4,4,2,5,4,3,3,2,5,4,2,3,4,5,4,4,3,IS,2015,5,5,0,2,65,,0,1,1,1,3,3,6,6,5,5,5,5,3,3,NA,NA,30,3,1,1,1,2,1,NA,NA,NA,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,2,NA,Canada,Cantonese,16,4,0,36,56,40,31,39
2,4,2,5,1,3,4,1,5,1,1,1,2,5,1,2,4,2,5,1,2,3,1,5,1,1,2,3,5,1,2,3,2,5,2,2,4,1,5,2,1,1,3,5,2,2,4,3,5,3,3,4,4,5,1,1,1,4,4,1,E,2044,2,1,0,2,72,,0,2,1,2,7,NA,5,NA,3,NA,2,NA,7,NA,163,95,0,1,1,1,1,1,1,0,0,30,0,",0",0,0,0,0,0,NA,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,23,7,Arab,Canada,English,16,5,0,22,35,28,59,17
4,5,4,2,2,1,5,3,4,4,4,3,4,5,3,2,5,4,4,5,3,3,1,2,5,4,5,2,5,3,1,5,4,4,5,1,5,4,4,5,4,4,5,3,5,4,5,2,5,4,3,5,5,4,4,5,3,4,5,3,I,9537,6,5,1,2,60,,3,2,1,5,7,1,7,1,5,1,6,1,4,1,172,68,15-Oct,2,1,1,1,1,1,10,15-20,8,10,5,15,0,0,5,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,3,2,22,7,middle eastern,Turkey,Farsi,15,5,0,36,53,42,47,48
1,4,4,4,1,4,4,1,4,5,4,1,4,4,2,2,4,5,4,5,1,2,1,1,5,2,2,1,3,4,2,4,1,5,5,1,2,1,4,5,1,1,4,1,4,1,2,2,4,5,1,5,1,2,5,1,2,2,2,2,O,2037,6,5,3,2,78,,4,1,1,1,7,7,6,6,4,5,5,6,4,2,157.48,52,10,3,2,2,1,1,1,3,4,5,2,2,5,0,0,6,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,3,2,19,2,NA,Taiwan,English,14,5,0,21,33,27,38,48
5,5,2,3,3,3,5,2,2,4,5,3,4,4,3,4,4,3,4,4,3,3,3,3,4,3,5,2,4,3,4,5,3,4,2,4,4,3,4,5,4,5,2,5,5,5,5,3,4,3,3,5,4,4,4,5,5,3,4,4,IS,2020,8,6,1,1,,80,5,2,1,1,3,3,5,5,4,4,5,5,4,4,171,71,30,3,1,1,2,1,1,3,3,7,12,7,3,0,0,5,1,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,18,7,Indian,India,English,13,5,0,48,54,34,45,44
5,4,3,4,5,2,5,2,3,2,4,5,5,3,2,3,5,3,3,5,3,5,2,4,3,2,5,3,5,4,4,4,3,5,5,4,5,2,3,4,4,5,4,3,5,5,5,3,3,5,3,4,3,3,4,5,5,3,4,3,E,2004,7,6,2,1,,84,2,1,1,1,3,3,5,5,4,4,6,6,3,3,162,173,20,3,1,2,1,1,1,1,1,3,5,2,2,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,3,2,19,2,NA,Philippines,English,13,5,0,44,57,36,43,47
3,3,4,4,3,3,4,3,2,4,3,4,4,2,4,3,3,4,4,3,3,2,2,4,4,3,5,3,1,4,3,3,4,4,4,4,4,2,3,4,3,2,4,4,2,3,3,4,4,1,3,4,4,3,5,2,5,4,2,4,I,2026,6,5,1,2,79,,0,1,1,1,3,3,4,4,5,5,6,5,1,1,183,66,50,2,2,1,1,2,1,0,0,7,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,29,1,NA,Canada,English,17,5,0,36,42,42,37,42
2,3,2,4,4,2,3,1,3,3,3,2,2,4,3,4,3,2,3,4,3,3,1,5,3,4,3,4,3,2,3,4,3,4,5,3,2,3,5,3,2,2,2,4,3,2,3,4,3,3,2,4,3,5,3,3,2,2,3,2,I,2028,4,5,0,2,73,,0,2,1,1,7,7,7,7,4,3,4,3,5,6,177,65,2,1,1,2,1,4,3,3,2,1,6,1,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,20,2,NA,Canada,English,15,5,0,33,34,29,46,38
3,5,2,3,5,4,5,2,2,5,4,1,4,NA,3,2,5,3,4,5,3,3,2,3,4,4,4,2,2,5,3,3,2,4,4,3,5,2,3,5,3,2,2,4,4,2,5,3,3,2,3,5,3,3,4,4,4,3,3,4,IS,2043,5,6,10,2,77,,2,1,1,1,3,3,5,3,4,2,5,3,4,3,185,87,0,2,2,2,2,2,1,5,2,3,8,0,6,0,0,8,1,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,20,2,NA,Hong Kong,English,15,5,0,38,47,30,34,50
3,5,2,2,3,3,4,2,2,3,4,4,3,2,3,3,4,2,3,4,3,4,1,3,3,5,5,2,3,3,3,5,3,4,3,3,4,3,3,4,3,3,3,2,4,4,4,3,3,4,3,4,3,3,3,3,4,2,2,2,E,2032,6,6,1,2,51,,0,1,1,1,7,7,5,5,4,3,6,6,5,6,183,91,40,2,1,1,1,1,1,4.5,3,3,0,0,0,0,0,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,20,4,NA,Canada,English,15,5,0,40,50,29,32,39
4,4,2,2,4,5,4,3,2,4,3,2,2,5,4,2,3,4,2,4,5,1,2,2,4,5,3,2,4,3,2,2,2,5,4,3,1,4,2,4,4,2,2,5,4,4,5,2,4,4,2,4,4,2,4,4,3,1,5,3,O,2049,6,4,4,2,92,,1,1,1,1,6,6,6,4,2,2,2,2,5,4,152,59,20,1,1,2,1,3,2,4,1,2,6,0,0,0,0,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,21,2,NA,Hong Kong,English,16,5,0,43,34,30,40,46
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,4,4,3,4,3,3,2,3,3,2,3,3,4,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,E,2014,5,4,1,2,67,,0,2,1,1,3,3,6,4,4,2,6,4,4,3,165,48,3,1,1,1,1,NA,1,1,2,3,0,28,0,0,0,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,2,NA,china,chinese,19,3,0,30,29,28,29,28
3,4,2,2,2,4,5,2,2,4,3,4,3,4,4,2,1,4,4,3,4,2,4,2,2,3,3,2,2,3,2,4,4,3,4,2,2,4,3,4,4,2,4,3,2,4,2,2,2,3,2,4,4,3,2,4,4,3,4,4,O,2035,6,4,3,2,75%,,1,2,1,1,3,3,6,6,4,4,5,5,3,3,183,77,10,1,1,1,1,1,1,running,NA,NA,wine,no,no,no,no,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,22,2,NA,china,mandarin,12,3,0,37,37,38,34,37
4,5,4,2,5,4,5,2,1,4,4,4,4,5,3,2,5,3,4,5,4,5,2,2,5,3,3,3,2,5,4,5,4,4,4,4,5,4,3,5,3,3,5,2,4,4,4,4,4,5,5,5,3,3,5,4,4,3,3,4,I,2050,7,6,4,2,76%,,3,2,1,1,3,3,7,7,5,5,6,6,5,4,169,52,7,2,1,1,1,1,1,1,0,4,10,2,0,0,0,3,1,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,3,2,20,7,South Asian,India,English,14,5,0,45,53,41,35,54
3,5,1,2,2,2,5,1,2,4,4,3,4,2,4,3,4,3,1,3,2,5,1,1,4,3,5,3,2,2,3,5,2,3,4,3,5,2,3,4,3,4,2,3,5,4,5,1,2,3,4,5,2,3,4,3,5,3,5,4,IS,2003,7,5,1,2,70,,2,2,1,1,4,4,6,4,4,2,6,3,2,5,178,65,2,1,1,2,1,3,2,5,1,5,6,3,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,19,1,NA,Canada,English,13,5,0,37,56,25,29,43
3,5,1,4,4,2,4,2,2,3,3,3,4,3,2,4,NA,1,5,5,2,4,1,2,3,1,5,2,3,5,3,3,1,5,5,2,4,1,3,4,2,4,4,4,5,4,5,3,3,3,2,4,1,3,4,4,3,2,4,3,E,2048,6,3,1,2,54,,0,2,1,1,3,7,6,5,5,5,6,6,4,5,176,135,8,2,3,2,1,2,1,0,4,7,7,0,14,0,0,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,22,1,NA,Canada,English,16,5,0,32,44,23,41,46
3,3,1,5,5,NA,4,1,2,2,3,3,4,3,2,4,5,1,5,5,2,4,1,NA,3,1,5,1,4,5,3,4,1,5,5,2,4,1,3,1,2,3,4,4,5,4,1,1,4,3,2,4,2,3,4,4,4,2,4,4,IS,2048,4,3,1,2,54,,0,2,1,1,3,7,6,5,5,5,6,6,4,5,176,130,8,2,3,2,1,2,1,0,4,7,8,0,14,0,0,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,22,1,NA,Canada,English,16,5,0,30,44,20,42,44
4,4,2,4,5,2,5,1,4,5,5,1,5,5,2,2,3,2,4,5,1,3,1,2,5,3,1,3,5,4,3,4,1,4,5,3,4,1,3,5,2,2,5,4,5,5,4,1,4,4,1,5,4,3,5,5,1,3,5,5,I,1702,6,5,none,2,3,,1,2,1,1,6,4,7,5,4,4,6,5,5,5,166,78,none,2,1,1,1,3,1,0,4,2,28,17,28,10,28,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,2,24,1,NA,Canada,English,18,5,0,36,37,29,47,55
4,5,2,4,2,4,4,2,1,4,4,3,4,2,4,2,2,4,4,5,3,4,2,3,1,2,2,1,4,4,2,3,3,5,5,5,4,3,3,5,4,2,5,1,5,5,4,2,5,5,3,5,2,3,5,3,3,3,1,5,O,1737,5,6,6,2,3,,2,1,1,1,3,3,6,3,5,3,5,5,3,3,168,56,5,1,1,1,1,1,1,0,0,2,1,0,0,0,5,0,0,NA,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,20,2,NA,China,Mandrain,14,4,0,41,41,33,36,50
4,3,4,4,2,3,4,2,4,4,3,2,3,4,3,4,4,4,4,2,2,4,4,4,3,2,3,2,4,2,2,3,4,5,2,3,3,4,4,2,3,3,3,3,3,4,4,4,5,1,2,4,4,3,3,3,3,4,2,2,O,2052,6,5,0,1,,98,0,2,4,1,7,6,2,2,2,2,3,4,6,3,162 cm,54kg,5,1,1,NA,NA,1,1,Rarely.,Rarely.,Rarely. ,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,18,2,NA,New Zealand,English,13,5,0,35,40,42,46,29
2,4,5,4,2,2,5,4,2,4,4,4,4,2,2,1,4,5,4,4,2,5,4,2,3,2,3,4,2,3,1,4,5,4,4,2,5,4,2,4,3,3,5,1,3,2,4,5,4,2,2,5,5,1,3,3,4,5,1,3,O,2053,3,3,0,2,93,,0,2,1,1,7,7,4,4,5,4,5,5,3,4,161,49,6,1,1,1,1,2,1,0,2,3,0,0,0,0,0,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,21,2,NA,Canada,English,16,5,0,26,50,55,29,37
1,5,5,2,5,3,5,2,3,4,4,4,5,3,NA,2,5,5,2,4,1,5,5,1,3,4,5,4,1,1,1,5,5,4,3,4,2,5,1,2,3,2,5,2,4,1,5,5,2,1,1,5,5,1,2,3,2,4,4,1,O,2056,5,5,1,2,74.60%,,1,2,1,1,7,5,4,5,5,5,6,6,2,1,170cm,49kg,0,1,1,1,1,1,1,50 minutes/week,50 minutes/week,6.5 hours/week,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,24,2,NA,Canada,English,18 years,5,0,28,50,55,26,30
3,4,5,2,5,2,5,4,2,3,4,5,5,2,2,2,4,5,2,5,2,5,3,2,4,5,4,4,2,4,1,3,5,4,5,3,5,5,1,5,3,4,5,2,4,1,5,5,4,4,4,5,4,1,4,2,4,5,3,2,O,2066,6,5,3,2,82,,0,1,1,1,7,7,4,3,5,4,6,6,2,3,161,47,1,2,1,1,1,2,1,3,2,2,1,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,2,21,2,NA,Canada,English and Korean,16,5,0,32,53,55,27,47
2,4,5,4,5,1,5,4,4,2,2,2,5,4,2,1,5,5,4,5,2,5,4,4,2,4,5,4,1,2,1,4,5,5,4,2,4,4,4,2,1,4,4,1,1,1,2,5,5,4,1,5,5,4,1,2,2,5,1,1,O,2060,3,2,0,2,94.6,,0,2,1,1,7,7,4,4,4,2,4,4,4,5,175,68,25,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,19,1,NA,Canada,English,14,5,0,20,47,55,41,31
4,5,4,4,5,2,5,5,4,5,4,3,2,4,3,2,1,4,4,4,4,4,2,4,5,2,5,4,4,5,2,5,4,5,5,2,2,4,5,5,2,3,4,3,4,2,5,4,5,5,4,5,4,5,5,4,2,4,4,3,O,2069,3,4,0,2,82,,0,2,1,1,5,5,6,6,4,3,6,3,3,5,162,72,60,1,1,1,1,1,1,0,2,05-Apr,0,0,0,0,0,0,0,NA,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,22,7,NA,Canada,English,16,5,0,34,45,45,51,54
